"Notes","Residence State","Residence State Code","Month","Month Code",Deaths,Population,Crude Rate
,"Alabama","01","Jan., 2020","2020/01",42,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2020","2020/02",47,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2020","2020/03",33,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2020","2020/04",35,Not Applicable,Not Applicable
,"Alabama","01","May, 2020","2020/05",51,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2020","2020/06",41,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2020","2020/07",35,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2020","2020/08",46,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2020","2020/09",40,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2020","2020/10",50,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2020","2020/11",38,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2020","2020/12",36,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2021","2021/01",48,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2021","2021/02",33,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2021","2021/03",45,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2021","2021/04",45,Not Applicable,Not Applicable
,"Alabama","01","May, 2021","2021/05",43,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2021","2021/06",46,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2021","2021/07",56,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2021","2021/08",35,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2021","2021/09",49,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2021","2021/10",51,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2021","2021/11",47,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2021","2021/12",44,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2022 (provisional)","2022/01",46,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2022 (provisional)","2022/02",31,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2022 (provisional)","2022/03",36,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2022 (provisional)","2022/04",45,Not Applicable,Not Applicable
,"Alabama","01","May, 2022 (provisional)","2022/05",41,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2022 (provisional)","2022/06",41,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2022 (provisional)","2022/07",48,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2022 (provisional)","2022/08",52,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2022 (provisional)","2022/09",48,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2022 (provisional)","2022/10",34,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2022 (provisional)","2022/11",38,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2022 (provisional)","2022/12",30,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2023 (provisional)","2023/01",34,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2023 (provisional)","2023/02",33,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2023 (provisional)","2023/03",40,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2023 (provisional)","2023/04",12,Not Applicable,Not Applicable
,"Alaska","02","Feb., 2021","2021/02",10,Not Applicable,Not Applicable
,"Alaska","02","Jul., 2021","2021/07",10,Not Applicable,Not Applicable
,"Alaska","02","Dec., 2021","2021/12",11,Not Applicable,Not Applicable
,"Alaska","02","Nov., 2022 (provisional)","2022/11",10,Not Applicable,Not Applicable
,"Arizona","04","Jan., 2020","2020/01",42,Not Applicable,Not Applicable
,"Arizona","04","Feb., 2020","2020/02",57,Not Applicable,Not Applicable
,"Arizona","04","Mar., 2020","2020/03",39,Not Applicable,Not Applicable
,"Arizona","04","Apr., 2020","2020/04",32,Not Applicable,Not Applicable
,"Arizona","04","May, 2020","2020/05",43,Not Applicable,Not Applicable
,"Arizona","04","Jun., 2020","2020/06",48,Not Applicable,Not Applicable
,"Arizona","04","Jul., 2020","2020/07",48,Not Applicable,Not Applicable
,"Arizona","04","Aug., 2020","2020/08",35,Not Applicable,Not Applicable
,"Arizona","04","Sep., 2020","2020/09",43,Not Applicable,Not Applicable
,"Arizona","04","Oct., 2020","2020/10",49,Not Applicable,Not Applicable
,"Arizona","04","Nov., 2020","2020/11",36,Not Applicable,Not Applicable
,"Arizona","04","Dec., 2020","2020/12",35,Not Applicable,Not Applicable
,"Arizona","04","Jan., 2021","2021/01",39,Not Applicable,Not Applicable
,"Arizona","04","Feb., 2021","2021/02",39,Not Applicable,Not Applicable
,"Arizona","04","Mar., 2021","2021/03",40,Not Applicable,Not Applicable
,"Arizona","04","Apr., 2021","2021/04",43,Not Applicable,Not Applicable
,"Arizona","04","May, 2021","2021/05",42,Not Applicable,Not Applicable
,"Arizona","04","Jun., 2021","2021/06",32,Not Applicable,Not Applicable
,"Arizona","04","Jul., 2021","2021/07",47,Not Applicable,Not Applicable
,"Arizona","04","Aug., 2021","2021/08",59,Not Applicable,Not Applicable
,"Arizona","04","Sep., 2021","2021/09",54,Not Applicable,Not Applicable
,"Arizona","04","Oct., 2021","2021/10",46,Not Applicable,Not Applicable
,"Arizona","04","Nov., 2021","2021/11",48,Not Applicable,Not Applicable
,"Arizona","04","Dec., 2021","2021/12",46,Not Applicable,Not Applicable
,"Arizona","04","Jan., 2022 (provisional)","2022/01",61,Not Applicable,Not Applicable
,"Arizona","04","Feb., 2022 (provisional)","2022/02",36,Not Applicable,Not Applicable
,"Arizona","04","Mar., 2022 (provisional)","2022/03",48,Not Applicable,Not Applicable
,"Arizona","04","Apr., 2022 (provisional)","2022/04",43,Not Applicable,Not Applicable
,"Arizona","04","May, 2022 (provisional)","2022/05",61,Not Applicable,Not Applicable
,"Arizona","04","Jun., 2022 (provisional)","2022/06",59,Not Applicable,Not Applicable
,"Arizona","04","Jul., 2022 (provisional)","2022/07",35,Not Applicable,Not Applicable
,"Arizona","04","Aug., 2022 (provisional)","2022/08",47,Not Applicable,Not Applicable
,"Arizona","04","Sep., 2022 (provisional)","2022/09",47,Not Applicable,Not Applicable
,"Arizona","04","Oct., 2022 (provisional)","2022/10",55,Not Applicable,Not Applicable
,"Arizona","04","Nov., 2022 (provisional)","2022/11",45,Not Applicable,Not Applicable
,"Arizona","04","Dec., 2022 (provisional)","2022/12",54,Not Applicable,Not Applicable
,"Arizona","04","Jan., 2023 (provisional)","2023/01",36,Not Applicable,Not Applicable
,"Arizona","04","Feb., 2023 (provisional)","2023/02",36,Not Applicable,Not Applicable
,"Arizona","04","Mar., 2023 (provisional)","2023/03",44,Not Applicable,Not Applicable
,"Arizona","04","Apr., 2023 (provisional)","2023/04",32,Not Applicable,Not Applicable
,"Arkansas","05","Jan., 2020","2020/01",32,Not Applicable,Not Applicable
,"Arkansas","05","Feb., 2020","2020/02",37,Not Applicable,Not Applicable
,"Arkansas","05","Mar., 2020","2020/03",24,Not Applicable,Not Applicable
,"Arkansas","05","Apr., 2020","2020/04",26,Not Applicable,Not Applicable
,"Arkansas","05","May, 2020","2020/05",29,Not Applicable,Not Applicable
,"Arkansas","05","Jun., 2020","2020/06",26,Not Applicable,Not Applicable
,"Arkansas","05","Jul., 2020","2020/07",29,Not Applicable,Not Applicable
,"Arkansas","05","Aug., 2020","2020/08",23,Not Applicable,Not Applicable
,"Arkansas","05","Sep., 2020","2020/09",16,Not Applicable,Not Applicable
