"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Jan., 2021"	"2021/01"	2042	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2021"	"2021/02"	1332	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2021"	"2021/03"	1230	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2021"	"2021/04"	1153	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2021"	"2021/05"	1115	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2021"	"2021/06"	1075	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2021"	"2021/07"	1132	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2021"	"2021/08"	1429	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2021"	"2021/09"	1407	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2021"	"2021/10"	1195	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2021"	"2021/11"	1170	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2021"	"2021/12"	1233	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2022 (provisional)"	"2022/01"	1618	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2022 (provisional)"	"2022/02"	1450	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2022 (provisional)"	"2022/03"	1217	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2022 (provisional)"	"2022/04"	1107	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2022 (provisional)"	"2022/05"	1106	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2022 (provisional)"	"2022/06"	1082	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2022 (provisional)"	"2022/07"	1186	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2022 (provisional)"	"2022/08"	1150	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2022 (provisional)"	"2022/09"	1131	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2022 (provisional)"	"2022/10"	1208	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2022 (provisional)"	"2022/11"	1224	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2022 (provisional)"	"2022/12"	1278	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2023 (provisional)"	"2023/01"	1373	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2023 (provisional)"	"2023/02"	1156	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2023 (provisional)"	"2023/03"	1218	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2023 (provisional)"	"2023/04"	753	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"			34770	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2021"	"2021/01"	102	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2021"	"2021/02"	68	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2021"	"2021/03"	71	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2021"	"2021/04"	75	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2021"	"2021/05"	69	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2021"	"2021/06"	80	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jul., 2021"	"2021/07"	77	Not Applicable	Not Applicable
	"Alaska"	"02"	"Aug., 2021"	"2021/08"	110	Not Applicable	Not Applicable
	"Alaska"	"02"	"Sep., 2021"	"2021/09"	105	Not Applicable	Not Applicable
	"Alaska"	"02"	"Oct., 2021"	"2021/10"	139	Not Applicable	Not Applicable
	"Alaska"	"02"	"Nov., 2021"	"2021/11"	96	Not Applicable	Not Applicable
	"Alaska"	"02"	"Dec., 2021"	"2021/12"	111	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2022 (provisional)"	"2022/01"	102	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2022 (provisional)"	"2022/02"	82	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2022 (provisional)"	"2022/03"	93	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2022 (provisional)"	"2022/04"	108	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2022 (provisional)"	"2022/05"	92	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2022 (provisional)"	"2022/06"	87	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jul., 2022 (provisional)"	"2022/07"	82	Not Applicable	Not Applicable
	"Alaska"	"02"	"Aug., 2022 (provisional)"	"2022/08"	81	Not Applicable	Not Applicable
	"Alaska"	"02"	"Sep., 2022 (provisional)"	"2022/09"	63	Not Applicable	Not Applicable
	"Alaska"	"02"	"Oct., 2022 (provisional)"	"2022/10"	100	Not Applicable	Not Applicable
	"Alaska"	"02"	"Nov., 2022 (provisional)"	"2022/11"	74	Not Applicable	Not Applicable
	"Alaska"	"02"	"Dec., 2022 (provisional)"	"2022/12"	111	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2023 (provisional)"	"2023/01"	94	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2023 (provisional)"	"2023/02"	86	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2023 (provisional)"	"2023/03"	77	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2023 (provisional)"	"2023/04"	39	Not Applicable	Not Applicable
"Total"	"Alaska"	"02"			2474	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jan., 2021"	"2021/01"	2510	Not Applicable	Not Applicable
	"Arizona"	"04"	"Feb., 2021"	"2021/02"	1616	Not Applicable	Not Applicable
	"Arizona"	"04"	"Mar., 2021"	"2021/03"	1547	Not Applicable	Not Applicable
	"Arizona"	"04"	"Apr., 2021"	"2021/04"	1244	Not Applicable	Not Applicable
	"Arizona"	"04"	"May, 2021"	"2021/05"	1380	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jun., 2021"	"2021/06"	1333	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jul., 2021"	"2021/07"	1353	Not Applicable	Not Applicable
	"Arizona"	"04"	"Aug., 2021"	"2021/08"	1478	Not Applicable	Not Applicable
	"Arizona"	"04"	"Sep., 2021"	"2021/09"	1629	Not Applicable	Not Applicable
	"Arizona"	"04"	"Oct., 2021"	"2021/10"	1635	Not Applicable	Not Applicable
	"Arizona"	"04"	"Nov., 2021"	"2021/11"	1816	Not Applicable	Not Applicable
	"Arizona"	"04"	"Dec., 2021"	"2021/12"	1991	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jan., 2022 (provisional)"	"2022/01"	2142	Not Applicable	Not Applicable
	"Arizona"	"04"	"Feb., 2022 (provisional)"	"2022/02"	1699	Not Applicable	Not Applicable
	"Arizona"	"04"	"Mar., 2022 (provisional)"	"2022/03"	1615	Not Applicable	Not Applicable
	"Arizona"	"04"	"Apr., 2022 (provisional)"	"2022/04"	1462	Not Applicable	Not Applicable
	"Arizona"	"04"	"May, 2022 (provisional)"	"2022/05"	1472	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jun., 2022 (provisional)"	"2022/06"	1345	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jul., 2022 (provisional)"	"2022/07"	1479	Not Applicable	Not Applicable
	"Arizona"	"04"	"Aug., 2022 (provisional)"	"2022/08"	1471	Not Applicable	Not Applicable
	"Arizona"	"04"	"Sep., 2022 (provisional)"	"2022/09"	1400	Not Applicable	Not Applicable
	"Arizona"	"04"	"Oct., 2022 (provisional)"	"2022/10"	1429	Not Applicable	Not Applicable
	"Arizona"	"04"	"Nov., 2022 (provisional)"	"2022/11"	1651	Not Applicable	Not Applicable
	"Arizona"	"04"	"Dec., 2022 (provisional)"	"2022/12"	1782	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jan., 2023 (provisional)"	"2023/01"	1729	Not Applicable	Not Applicable
	"Arizona"	"04"	"Feb., 2023 (provisional)"	"2023/02"	1528	Not Applicable	Not Applicable
	"Arizona"	"04"	"Mar., 2023 (provisional)"	"2023/03"	1575	Not Applicable	Not Applicable
	"Arizona"	"04"	"Apr., 2023 (provisional)"	"2023/04"	1103	Not Applicable	Not Applicable
"Total"	"Arizona"	"04"			44414	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Jan., 2021"	"2021/01"	1054	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Feb., 2021"	"2021/02"	817	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Mar., 2021"	"2021/03"	690	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Apr., 2021"	"2021/04"	652	Not Applicable	Not Applicable
	"Arkansas"	"05"	"May, 2021"	"2021/05"	676	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Jun., 2021"	"2021/06"	676	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Jul., 2021"	"2021/07"	747	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Aug., 2021"	"2021/08"	860	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Sep., 2021"	"2021/09"	740	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Oct., 2021"	"2021/10"	801	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Nov., 2021"	"2021/11"	719	Not Applicable	Not Applicable
