"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2015"	"2015/01"	"< 1 year"	"0"	1828	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"1 year"	"1"	117	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"2 years"	"2"	76	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"3 years"	"3"	47	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"4 years"	"4"	42	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"5 years"	"5"	41	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"6 years"	"6"	39	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"7 years"	"7"	43	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"8 years"	"8"	32	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"9 years"	"9"	34	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"10 years"	"10"	39	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"11 years"	"11"	35	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"12 years"	"12"	43	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"13 years"	"13"	55	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"14 years"	"14"	64	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"15 years"	"15"	83	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"16 years"	"16"	102	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"17 years"	"17"	148	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"18 years"	"18"	220	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"19 years"	"19"	224	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"20 years"	"20"	256	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"21 years"	"21"	263	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"22 years"	"22"	337	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"23 years"	"23"	314	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"24 years"	"24"	348	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"25 years"	"25"	301	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"26 years"	"26"	306	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"27 years"	"27"	354	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"28 years"	"28"	372	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"29 years"	"29"	377	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"30 years"	"30"	386	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"31 years"	"31"	353	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"32 years"	"32"	415	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"33 years"	"33"	417	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"34 years"	"34"	489	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"35 years"	"35"	456	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"36 years"	"36"	459	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"37 years"	"37"	466	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"38 years"	"38"	460	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"39 years"	"39"	543	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"40 years"	"40"	537	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"41 years"	"41"	584	Not Applicable	Not Applicable
	"Jan., 2015"	"2015/01"	"42 years"	"42"	625	Not Applicable	Not Applicable
