"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2018"	"2018/01"	"< 1 year"	"0"	1878	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"1 year"	"1"	143	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"2 years"	"2"	86	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"3 years"	"3"	72	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"4 years"	"4"	47	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"5 years"	"5"	39	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"6 years"	"6"	46	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"7 years"	"7"	43	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"8 years"	"8"	41	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"9 years"	"9"	57	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"10 years"	"10"	40	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"11 years"	"11"	44	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"12 years"	"12"	32	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"13 years"	"13"	56	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"14 years"	"14"	91	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"15 years"	"15"	110	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"16 years"	"16"	138	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"17 years"	"17"	165	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"18 years"	"18"	220	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"19 years"	"19"	247	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"20 years"	"20"	283	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"21 years"	"21"	350	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"22 years"	"22"	315	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"23 years"	"23"	371	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"24 years"	"24"	379	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"25 years"	"25"	428	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"26 years"	"26"	440	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"27 years"	"27"	498	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"28 years"	"28"	490	Not Applicable	Not Applicable
