"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2017"	"2017/01"	"< 1 year"	"0"	1859	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"1 year"	"1"	111	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"2 years"	"2"	60	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"3 years"	"3"	61	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"4 years"	"4"	46	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"5 years"	"5"	52	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"6 years"	"6"	25	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"7 years"	"7"	37	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"8 years"	"8"	29	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"9 years"	"9"	34	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"10 years"	"10"	41	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"11 years"	"11"	47	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"12 years"	"12"	49	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"13 years"	"13"	59	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"14 years"	"14"	65	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"15 years"	"15"	97	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"16 years"	"16"	135	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"17 years"	"17"	155	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"18 years"	"18"	230	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"19 years"	"19"	270	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"20 years"	"20"	300	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"21 years"	"21"	356	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"22 years"	"22"	355	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"23 years"	"23"	415	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"24 years"	"24"	403	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"25 years"	"25"	470	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"26 years"	"26"	430	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"27 years"	"27"	477	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"28 years"	"28"	480	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"29 years"	"29"	430	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"30 years"	"30"	513	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"31 years"	"31"	488	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"32 years"	"32"	571	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"33 years"	"33"	538	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"34 years"	"34"	585	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"35 years"	"35"	579	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"36 years"	"36"	623	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"37 years"	"37"	662	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"38 years"	"38"	610	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"39 years"	"39"	652	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"40 years"	"40"	679	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"41 years"	"41"	680	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"42 years"	"42"	730	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"43 years"	"43"	769	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"44 years"	"44"	898	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"45 years"	"45"	969	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"46 years"	"46"	1111	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"47 years"	"47"	1170	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"48 years"	"48"	1194	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"49 years"	"49"	1228	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"50 years"	"50"	1451	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"51 years"	"51"	1651	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"52 years"	"52"	1885	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"53 years"	"53"	2054	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"54 years"	"54"	2235	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"55 years"	"55"	2445	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"56 years"	"56"	2592	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"57 years"	"57"	2809	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"58 years"	"58"	3144	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"59 years"	"59"	3252	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"60 years"	"60"	3409	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"61 years"	"61"	3607	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"62 years"	"62"	3686	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"63 years"	"63"	3866	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"64 years"	"64"	3928	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"65 years"	"65"	4152	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"66 years"	"66"	4143	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"67 years"	"67"	4443	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"68 years"	"68"	4633	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"69 years"	"69"	5060	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"70 years"	"70"	4959	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"71 years"	"71"	4444	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"72 years"	"72"	4824	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"73 years"	"73"	5395	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"74 years"	"74"	5630	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"75 years"	"75"	5405	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"76 years"	"76"	5447	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"77 years"	"77"	5405	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"78 years"	"78"	5756	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"79 years"	"79"	5815	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"80 years"	"80"	6245	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"81 years"	"81"	6358	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"82 years"	"82"	6589	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"83 years"	"83"	6573	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"84 years"	"84"	7124	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"85 years"	"85"	7057	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"86 years"	"86"	7578	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"87 years"	"87"	7557	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"88 years"	"88"	7587	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"89 years"	"89"	7552	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"90 years"	"90"	7215	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"91 years"	"91"	6745	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"92 years"	"92"	6488	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"93 years"	"93"	5649	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"94 years"	"94"	4853	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"95 years"	"95"	4428	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"96 years"	"96"	3466	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"97 years"	"97"	2523	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"98 years"	"98"	2106	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"99 years"	"99"	1439	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"100+ years"	"100"	2857	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"< 1 year"	"0"	1679	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"1 year"	"1"	120	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"2 years"	"2"	79	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"3 years"	"3"	55	Not Applicable	Not Applicable
