"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2017"	"2017/01"	"< 1 year"	"0"	1863	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"1 year"	"1"	113	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"2 years"	"2"	57	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"3 years"	"3"	61	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"4 years"	"4"	47	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"5 years"	"5"	53	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"6 years"	"6"	27	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"7 years"	"7"	38	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"8 years"	"8"	29	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"9 years"	"9"	34	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"10 years"	"10"	41	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"11 years"	"11"	46	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"12 years"	"12"	49	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"13 years"	"13"	61	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"14 years"	"14"	67	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"15 years"	"15"	97	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"16 years"	"16"	136	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"17 years"	"17"	155	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"18 years"	"18"	231	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"19 years"	"19"	270	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"20 years"	"20"	300	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"21 years"	"21"	358	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"22 years"	"22"	357	Not Applicable	Not Applicable
