"Notes"	"Month"	"Month Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"Feb., 2004"	"2004/02"	"Kansas"	"20"	2075	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Kentucky"	"21"	3402	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Louisiana"	"22"	3614	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Maine"	"23"	1017	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Maryland"	"24"	3664	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Massachusetts"	"25"	4619	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Michigan"	"26"	7136	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Minnesota"	"27"	3224	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Mississippi"	"28"	2387	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Missouri"	"29"	4527	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Montana"	"30"	709	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Nebraska"	"31"	1319	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Nevada"	"32"	1463	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"New Hampshire"	"33"	829	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"New Jersey"	"34"	6137	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"New Mexico"	"35"	1228	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"New York"	"36"	12764	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"North Carolina"	"37"	6004	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"North Dakota"	"38"	485	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Ohio"	"39"	9135	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Oklahoma"	"40"	2975	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Oregon"	"41"	2487	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Pennsylvania"	"42"	10916	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Rhode Island"	"44"	848	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"South Carolina"	"45"	3192	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"South Dakota"	"46"	563	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Tennessee"	"47"	4740	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Texas"	"48"	13258	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Utah"	"49"	1080	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Vermont"	"50"	418	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Virginia"	"51"	4710	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Washington"	"53"	3737	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"West Virginia"	"54"	1772	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Wisconsin"	"55"	3857	Not Applicable	Not Applicable
	"Feb., 2004"	"2004/02"	"Wyoming"	"56"	340	Not Applicable	Not Applicable
"Total"	"Feb., 2004"	"2004/02"			204182	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Alabama"	"01"	4069	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Alaska"	"02"	238	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Arizona"	"04"	3868	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Arkansas"	"05"	2460	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"California"	"06"	20606	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Colorado"	"08"	2538	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Connecticut"	"09"	2598	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Delaware"	"10"	674	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"District of Columbia"	"11"	482	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Florida"	"12"	14708	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Georgia"	"13"	5745	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Hawaii"	"15"	795	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Idaho"	"16"	853	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Illinois"	"17"	8853	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Indiana"	"18"	4828	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Iowa"	"19"	2220	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Kansas"	"20"	2091	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Kentucky"	"21"	3438	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Louisiana"	"22"	3676	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Maine"	"23"	1093	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Maryland"	"24"	3776	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Massachusetts"	"25"	4765	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Michigan"	"26"	7499	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Minnesota"	"27"	3132	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Mississippi"	"28"	2394	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Missouri"	"29"	4644	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Montana"	"30"	674	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Nebraska"	"31"	1255	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Nevada"	"32"	1598	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"New Hampshire"	"33"	882	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"New Jersey"	"34"	6287	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"New Mexico"	"35"	1243	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"New York"	"36"	13054	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"North Carolina"	"37"	6345	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"North Dakota"	"38"	470	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Ohio"	"39"	9406	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Oklahoma"	"40"	3127	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Oregon"	"41"	2642	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Pennsylvania"	"42"	11224	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Rhode Island"	"44"	865	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"South Carolina"	"45"	3153	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"South Dakota"	"46"	542	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Tennessee"	"47"	4985	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Texas"	"48"	13461	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Utah"	"49"	1165	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Vermont"	"50"	417	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Virginia"	"51"	5004	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Washington"	"53"	3982	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"West Virginia"	"54"	1857	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Wisconsin"	"55"	3981	Not Applicable	Not Applicable
	"Mar., 2004"	"2004/03"	"Wyoming"	"56"	333	Not Applicable	Not Applicable
"Total"	"Mar., 2004"	"2004/03"			209995	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Alabama"	"01"	3756	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Alaska"	"02"	233	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Arizona"	"04"	3491	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Arkansas"	"05"	2268	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"California"	"06"	19037	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Colorado"	"08"	2283	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Connecticut"	"09"	2386	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Delaware"	"10"	551	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"District of Columbia"	"11"	468	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Florida"	"12"	13977	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Georgia"	"13"	5448	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Hawaii"	"15"	722	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Idaho"	"16"	824	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Illinois"	"17"	8463	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Indiana"	"18"	4446	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Iowa"	"19"	2127	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Kansas"	"20"	1951	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Kentucky"	"21"	3204	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Louisiana"	"22"	3554	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Maine"	"23"	1009	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Maryland"	"24"	3528	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Massachusetts"	"25"	4543	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Michigan"	"26"	6758	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Minnesota"	"27"	3045	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Mississippi"	"28"	2210	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Missouri"	"29"	4521	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Montana"	"30"	680	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Nebraska"	"31"	1132	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Nevada"	"32"	1449	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"New Hampshire"	"33"	860	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"New Jersey"	"34"	5987	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"New Mexico"	"35"	1178	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"New York"	"36"	12689	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"North Carolina"	"37"	5868	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"North Dakota"	"38"	468	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Ohio"	"39"	8715	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Oklahoma"	"40"	2779	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Oregon"	"41"	2492	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Pennsylvania"	"42"	10610	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Rhode Island"	"44"	767	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"South Carolina"	"45"	3011	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"South Dakota"	"46"	530	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Tennessee"	"47"	4474	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Texas"	"48"	12218	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Utah"	"49"	1130	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Vermont"	"50"	401	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Virginia"	"51"	4559	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Washington"	"53"	3652	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"West Virginia"	"54"	1769	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Wisconsin"	"55"	3788	Not Applicable	Not Applicable
	"Apr., 2004"	"2004/04"	"Wyoming"	"56"	353	Not Applicable	Not Applicable
"Total"	"Apr., 2004"	"2004/04"			196362	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Alabama"	"01"	3812	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Alaska"	"02"	262	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Arizona"	"04"	3671	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Arkansas"	"05"	2203	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"California"	"06"	19063	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Colorado"	"08"	2288	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Connecticut"	"09"	2297	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Delaware"	"10"	575	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"District of Columbia"	"11"	399	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Florida"	"12"	13765	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Georgia"	"13"	5484	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Hawaii"	"15"	765	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Idaho"	"16"	882	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Illinois"	"17"	8173	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Indiana"	"18"	4353	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Iowa"	"19"	2129	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Kansas"	"20"	1900	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Kentucky"	"21"	3119	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Louisiana"	"22"	3402	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Maine"	"23"	1047	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Maryland"	"24"	3474	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Massachusetts"	"25"	4240	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Michigan"	"26"	6841	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Minnesota"	"27"	3126	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Mississippi"	"28"	2257	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Missouri"	"29"	4459	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Montana"	"30"	656	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Nebraska"	"31"	1207	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Nevada"	"32"	1451	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"New Hampshire"	"33"	767	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"New Jersey"	"34"	5615	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"New Mexico"	"35"	1240	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"New York"	"36"	12250	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"North Carolina"	"37"	5876	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"North Dakota"	"38"	452	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Ohio"	"39"	8595	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Oklahoma"	"40"	2827	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Oregon"	"41"	2504	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Pennsylvania"	"42"	10152	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Rhode Island"	"44"	810	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"South Carolina"	"45"	3000	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"South Dakota"	"46"	559	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Tennessee"	"47"	4507	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Texas"	"48"	12627	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Utah"	"49"	1159	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Vermont"	"50"	420	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Virginia"	"51"	4468	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Washington"	"53"	3686	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"West Virginia"	"54"	1600	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Wisconsin"	"55"	3733	Not Applicable	Not Applicable
	"May, 2004"	"2004/05"	"Wyoming"	"56"	329	Not Applicable	Not Applicable
"Total"	"May, 2004"	"2004/05"			194476	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Alabama"	"01"	3521	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Alaska"	"02"	256	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Arizona"	"04"	3367	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Arkansas"	"05"	2141	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"California"	"06"	18007	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Colorado"	"08"	2213	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Connecticut"	"09"	2269	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Delaware"	"10"	504	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"District of Columbia"	"11"	410	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Florida"	"12"	13452	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Georgia"	"13"	5000	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Hawaii"	"15"	724	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Idaho"	"16"	785	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Illinois"	"17"	7993	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Indiana"	"18"	4261	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Iowa"	"19"	2048	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Kansas"	"20"	1836	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Kentucky"	"21"	3060	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Louisiana"	"22"	3383	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Maine"	"23"	1002	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Maryland"	"24"	3290	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Massachusetts"	"25"	4095	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Michigan"	"26"	6693	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Minnesota"	"27"	2802	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Mississippi"	"28"	2186	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Missouri"	"29"	4081	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Montana"	"30"	654	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Nebraska"	"31"	1164	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Nevada"	"32"	1482	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"New Hampshire"	"33"	767	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"New Jersey"	"34"	5526	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"New Mexico"	"35"	1090	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"New York"	"36"	11837	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"North Carolina"	"37"	5542	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"North Dakota"	"38"	467	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Ohio"	"39"	8263	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Oklahoma"	"40"	2657	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Oregon"	"41"	2432	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Pennsylvania"	"42"	9668	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Rhode Island"	"44"	735	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"South Carolina"	"45"	2854	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"South Dakota"	"46"	543	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Tennessee"	"47"	4271	Not Applicable	Not Applicable
	"Jun., 2004"	"2004/06"	"Texas"	"48"	12030	Not Applicable	Not Applicable
