"Notes"	"Month"	"Month Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"Jan., 2022"	"2022/01"	"Alabama"	"01"	6808	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Alaska"	"02"	551	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Arizona"	"04"	8350	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Arkansas"	"05"	3988	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"California"	"06"	34717	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Colorado"	"08"	5131	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Connecticut"	"09"	3994	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Delaware"	"10"	1322	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"District of Columbia"	"11"	643	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Florida"	"12"	24887	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Georgia"	"13"	11649	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Hawaii"	"15"	1315	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Idaho"	"16"	1736	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Illinois"	"17"	14920	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Indiana"	"18"	8584	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Iowa"	"19"	3666	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Kansas"	"20"	3812	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Kentucky"	"21"	6226	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Louisiana"	"22"	5728	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Maine"	"23"	1780	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Maryland"	"24"	6754	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Massachusetts"	"25"	7094	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Michigan"	"26"	12446	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Minnesota"	"27"	5370	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Mississippi"	"28"	4287	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Missouri"	"29"	8251	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Montana"	"30"	1190	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Nebraska"	"31"	2041	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"Nevada"	"32"	3564	Not Applicable	Not Applicable
	"Jan., 2022"	"2022/01"	"New Hampshire"	"33"	1498	Not Applicable	Not Applicable
