"Notes"	"Month"	"Month Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"Jan., 2014"	"2014/01"	"Alabama"	"01"	4740	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Alaska"	"02"	369	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Arizona"	"04"	4866	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Arkansas"	"05"	2967	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"California"	"06"	23773	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Colorado"	"08"	3130	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Connecticut"	"09"	2631	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Delaware"	"10"	737	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"District of Columbia"	"11"	418	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Florida"	"12"	16576	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Georgia"	"13"	7381	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Hawaii"	"15"	936	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Idaho"	"16"	1072	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Illinois"	"17"	9663	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Indiana"	"18"	5630	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Iowa"	"19"	2740	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Kansas"	"20"	2409	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Kentucky"	"21"	4168	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Louisiana"	"22"	4252	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Maine"	"23"	1144	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Maryland"	"24"	4177	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Massachusetts"	"25"	4972	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Michigan"	"26"	8681	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Minnesota"	"27"	3661	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Mississippi"	"28"	2941	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Missouri"	"29"	5294	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Montana"	"30"	840	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Nebraska"	"31"	1468	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Nevada"	"32"	2011	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"New Hampshire"	"33"	1056	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"New Jersey"	"34"	6502	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"New Mexico"	"35"	1649	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"New York"	"36"	13911	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"North Carolina"	"37"	7826	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"North Dakota"	"38"	550	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Ohio"	"39"	10532	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Oklahoma"	"40"	3557	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Oregon"	"41"	3046	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Pennsylvania"	"42"	11746	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Rhode Island"	"44"	836	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"South Carolina"	"45"	4198	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"South Dakota"	"46"	684	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Tennessee"	"47"	6010	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Texas"	"48"	17862	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Utah"	"49"	1559	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Vermont"	"50"	481	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Virginia"	"51"	5941	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Washington"	"53"	4704	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"West Virginia"	"54"	2078	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Wisconsin"	"55"	4496	Not Applicable	Not Applicable
	"Jan., 2014"	"2014/01"	"Wyoming"	"56"	427	Not Applicable	Not Applicable
"Total"	"Jan., 2014"	"2014/01"			243298	Not Applicable	Not Applicable
