"Notes"	"Month"	"Month Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"Jan., 2016"	"2016/01"	"Alabama"	"01"	4650	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Alaska"	"02"	404	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Arizona"	"04"	5118	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Arkansas"	"05"	2779	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"California"	"06"	24330	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Colorado"	"08"	3385	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Connecticut"	"09"	2726	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Delaware"	"10"	796	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"District of Columbia"	"11"	445	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Florida"	"12"	17160	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Georgia"	"13"	7256	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Hawaii"	"15"	935	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Idaho"	"16"	1149	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Illinois"	"17"	9567	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Indiana"	"18"	5711	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Iowa"	"19"	2731	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Kansas"	"20"	2337	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Kentucky"	"21"	4307	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Louisiana"	"22"	3838	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Maine"	"23"	1192	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Maryland"	"24"	4289	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Massachusetts"	"25"	4964	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Michigan"	"26"	8483	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Minnesota"	"27"	3979	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Mississippi"	"28"	2908	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Missouri"	"29"	5341	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Montana"	"30"	859	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Nebraska"	"31"	1452	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Nevada"	"32"	2112	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"New Hampshire"	"33"	1087	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"New Jersey"	"34"	6536	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	1654	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"New York"	"36"	14067	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"North Carolina"	"37"	8293	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"North Dakota"	"38"	522	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Ohio"	"39"	10777	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Oklahoma"	"40"	3583	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Oregon"	"41"	3107	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Pennsylvania"	"42"	12143	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Rhode Island"	"44"	876	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"South Carolina"	"45"	4360	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"South Dakota"	"46"	647	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Tennessee"	"47"	6034	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Texas"	"48"	16970	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Utah"	"49"	1563	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Vermont"	"50"	524	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Virginia"	"51"	5898	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Washington"	"53"	4947	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"West Virginia"	"54"	2013	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Wisconsin"	"55"	4609	Not Applicable	Not Applicable
	"Jan., 2016"	"2016/01"	"Wyoming"	"56"	410	Not Applicable	Not Applicable
"Total"	"Jan., 2016"	"2016/01"			245823	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Alabama"	"01"	4428	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Alaska"	"02"	335	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Arizona"	"04"	5142	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Arkansas"	"05"	2529	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"California"	"06"	22784	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Colorado"	"08"	3079	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Connecticut"	"09"	2568	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Delaware"	"10"	709	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"District of Columbia"	"11"	398	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Florida"	"12"	16574	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Georgia"	"13"	6765	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Hawaii"	"15"	909	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Idaho"	"16"	1069	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Illinois"	"17"	9028	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Indiana"	"18"	5264	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Iowa"	"19"	2491	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Kansas"	"20"	2100	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Kentucky"	"21"	3963	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Louisiana"	"22"	3634	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Maine"	"23"	1096	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Maryland"	"24"	4034	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Massachusetts"	"25"	4828	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Michigan"	"26"	8035	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Minnesota"	"27"	3509	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Mississippi"	"28"	2600	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Missouri"	"29"	4854	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Montana"	"30"	831	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Nebraska"	"31"	1268	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"Nevada"	"32"	2073	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"New Hampshire"	"33"	1063	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"New Jersey"	"34"	6056	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"New Mexico"	"35"	1563	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"New York"	"36"	12972	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"North Carolina"	"37"	7638	Not Applicable	Not Applicable
	"Feb., 2016"	"2016/02"	"North Dakota"	"38"	499	Not Applicable	Not Applicable
