"Notes"	"Month"	"Month Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"Jan., 2005"	"2005/01"	"Alabama"	"01"	4229	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Alaska"	"02"	274	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Arizona"	"04"	3974	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Arkansas"	"05"	2521	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"California"	"06"	21334	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Colorado"	"08"	2607	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Connecticut"	"09"	3015	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Delaware"	"10"	661	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"District of Columbia"	"11"	496	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Florida"	"12"	15142	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Georgia"	"13"	6028	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Hawaii"	"15"	818	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Idaho"	"16"	951	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Illinois"	"17"	9515	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Indiana"	"18"	5063	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Iowa"	"19"	2566	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Kansas"	"20"	2231	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Kentucky"	"21"	3506	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Louisiana"	"22"	3900	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Maine"	"23"	1369	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Maryland"	"24"	4270	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Massachusetts"	"25"	5630	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Michigan"	"26"	8323	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Minnesota"	"27"	3825	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Mississippi"	"28"	2594	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Missouri"	"29"	4754	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Montana"	"30"	778	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Nebraska"	"31"	1371	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Nevada"	"32"	1694	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"New Hampshire"	"33"	1074	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"New Jersey"	"34"	7271	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"New Mexico"	"35"	1321	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"New York"	"36"	15760	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"North Carolina"	"37"	6758	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"North Dakota"	"38"	517	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Ohio"	"39"	9710	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Oklahoma"	"40"	3149	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Oregon"	"41"	2900	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Pennsylvania"	"42"	12182	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Rhode Island"	"44"	1087	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"South Carolina"	"45"	3403	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"South Dakota"	"46"	680	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Tennessee"	"47"	5086	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Texas"	"48"	14169	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Utah"	"49"	1161	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Vermont"	"50"	484	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Virginia"	"51"	5294	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Washington"	"53"	4313	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"West Virginia"	"54"	1814	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Wisconsin"	"55"	4485	Not Applicable	Not Applicable
	"Jan., 2005"	"2005/01"	"Wyoming"	"56"	376	Not Applicable	Not Applicable
"Total"	"Jan., 2005"	"2005/01"			226433	Not Applicable	Not Applicable
	"Feb., 2005"	"2005/02"	"Alabama"	"01"	4022	Not Applicable	Not Applicable
	"Feb., 2005"	"2005/02"	"Alaska"	"02"	251	Not Applicable	Not Applicable
	"Feb., 2005"	"2005/02"	"Arizona"	"04"	3505	Not Applicable	Not Applicable
	"Feb., 2005"	"2005/02"	"Arkansas"	"05"	2423	Not Applicable	Not Applicable
	"Feb., 2005"	"2005/02"	"California"	"06"	19307	Not Applicable	Not Applicable
	"Feb., 2005"	"2005/02"	"Colorado"	"08"	2606	Not Applicable	Not Applicable
	"Feb., 2005"	"2005/02"	"Connecticut"	"09"	2661	Not Applicable	Not Applicable
	"Feb., 2005"	"2005/02"	"Delaware"	"10"	696	Not Applicable	Not Applicable
	"Feb., 2005"	"2005/02"	"District of Columbia"	"11"	489	Not Applicable	Not Applicable
	"Feb., 2005"	"2005/02"	"Florida"	"12"	14346	Not Applicable	Not Applicable
	"Feb., 2005"	"2005/02"	"Georgia"	"13"	5691	Not Applicable	Not Applicable
