"Notes"	"Month"	"Month Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"Jan., 2002"	"2002/01"	"Alabama"	"01"	4301	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Alaska"	"02"	252	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Arizona"	"04"	3819	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Arkansas"	"05"	2493	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"California"	"06"	21212	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Colorado"	"08"	2673	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Connecticut"	"09"	2926	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Delaware"	"10"	655	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"District of Columbia"	"11"	635	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Florida"	"12"	15842	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Georgia"	"13"	5976	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Hawaii"	"15"	819	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Idaho"	"16"	844	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Illinois"	"17"	9614	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Indiana"	"18"	4912	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Iowa"	"19"	2584	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Kansas"	"20"	2295	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Kentucky"	"21"	3745	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Louisiana"	"22"	3856	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Maine"	"23"	1162	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Maryland"	"24"	4354	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Massachusetts"	"25"	5308	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Michigan"	"26"	7678	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Minnesota"	"27"	3510	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Mississippi"	"28"	2591	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Missouri"	"29"	5084	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Montana"	"30"	742	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Nebraska"	"31"	1549	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"Nevada"	"32"	1487	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"New Hampshire"	"33"	890	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"New Jersey"	"34"	7517	Not Applicable	Not Applicable
	"Jan., 2002"	"2002/01"	"New Mexico"	"35"	1282	Not Applicable	Not Applicable
