"Notes"	"Month"	"Month Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"Jan., 2006"	"2006/01"	"Alabama"	"01"	4151	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Alaska"	"02"	273	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Arizona"	"04"	4669	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Arkansas"	"05"	2475	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"California"	"06"	22627	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Colorado"	"08"	2641	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Connecticut"	"09"	2674	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Delaware"	"10"	641	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"District of Columbia"	"11"	479	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Florida"	"12"	15575	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Georgia"	"13"	6123	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Hawaii"	"15"	759	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Idaho"	"16"	943	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Illinois"	"17"	9020	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Indiana"	"18"	4801	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Iowa"	"19"	2349	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Kansas"	"20"	2360	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Kentucky"	"21"	3629	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Louisiana"	"22"	3760	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Maine"	"23"	1092	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Maryland"	"24"	3907	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Massachusetts"	"25"	4808	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Michigan"	"26"	7482	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Minnesota"	"27"	3185	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Mississippi"	"28"	2618	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Missouri"	"29"	5015	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Montana"	"30"	721	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Nebraska"	"31"	1339	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Nevada"	"32"	1769	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"New Hampshire"	"33"	864	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"New Jersey"	"34"	6225	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"New Mexico"	"35"	1526	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"New York"	"36"	13350	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"North Carolina"	"37"	6849	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"North Dakota"	"38"	509	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Ohio"	"39"	9158	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Oklahoma"	"40"	3372	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Oregon"	"41"	2781	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Pennsylvania"	"42"	11104	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Rhode Island"	"44"	783	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"South Carolina"	"45"	3495	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"South Dakota"	"46"	620	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Tennessee"	"47"	4913	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Texas"	"48"	15115	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Utah"	"49"	1339	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Vermont"	"50"	475	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Virginia"	"51"	5218	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Washington"	"53"	4169	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"West Virginia"	"54"	1856	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Wisconsin"	"55"	4073	Not Applicable	Not Applicable
	"Jan., 2006"	"2006/01"	"Wyoming"	"56"	406	Not Applicable	Not Applicable
"Total"	"Jan., 2006"	"2006/01"			220085	Not Applicable	Not Applicable
	"Feb., 2006"	"2006/02"	"Alabama"	"01"	4050	Not Applicable	Not Applicable
	"Feb., 2006"	"2006/02"	"Alaska"	"02"	239	Not Applicable	Not Applicable
	"Feb., 2006"	"2006/02"	"Arizona"	"04"	4051	Not Applicable	Not Applicable
	"Feb., 2006"	"2006/02"	"Arkansas"	"05"	2402	Not Applicable	Not Applicable
	"Feb., 2006"	"2006/02"	"California"	"06"	19981	Not Applicable	Not Applicable
	"Feb., 2006"	"2006/02"	"Colorado"	"08"	2433	Not Applicable	Not Applicable
	"Feb., 2006"	"2006/02"	"Connecticut"	"09"	2420	Not Applicable	Not Applicable
	"Feb., 2006"	"2006/02"	"Delaware"	"10"	564	Not Applicable	Not Applicable
	"Feb., 2006"	"2006/02"	"District of Columbia"	"11"	423	Not Applicable	Not Applicable
	"Feb., 2006"	"2006/02"	"Florida"	"12"	14621	Not Applicable	Not Applicable
	"Feb., 2006"	"2006/02"	"Georgia"	"13"	5764	Not Applicable	Not Applicable
	"Feb., 2006"	"2006/02"	"Hawaii"	"15"	772	Not Applicable	Not Applicable
	"Feb., 2006"	"2006/02"	"Idaho"	"16"	852	Not Applicable	Not Applicable
	"Feb., 2006"	"2006/02"	"Illinois"	"17"	8404	Not Applicable	Not Applicable
	"Feb., 2006"	"2006/02"	"Indiana"	"18"	4454	Not Applicable	Not Applicable
	"Feb., 2006"	"2006/02"	"Iowa"	"19"	2175	Not Applicable	Not Applicable
