"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2020 "	"2020/01"	"< 1 year"	"0"	1712	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"1 year"	"1"	121	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"2 years"	"2"	76	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"3 years"	"3"	59	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"4 years"	"4"	43	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"5 years"	"5"	35	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"6 years"	"6"	30	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"7 years"	"7"	42	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"8 years"	"8"	27	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"9 years"	"9"	42	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"10 years"	"10"	34	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"11 years"	"11"	40	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"12 years"	"12"	45	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"13 years"	"13"	61	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"14 years"	"14"	92	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"15 years"	"15"	92	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"16 years"	"16"	123	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"17 years"	"17"	166	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"18 years"	"18"	236	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"19 years"	"19"	279	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"20 years"	"20"	278	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"21 years"	"21"	294	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"22 years"	"22"	298	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"23 years"	"23"	327	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"24 years"	"24"	391	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"25 years"	"25"	365	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"26 years"	"26"	384	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"27 years"	"27"	442	Not Applicable	Not Applicable
	"Jan., 2020 "	"2020/01"	"28 years"	"28"	467	Not Applicable	Not Applicable
